>ENSMUST00000179583.2
14.0, 14, 20
13.0, 13, 20
13.0, 13, 20
14.0, 14, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
15.0, 15, 20
14.0, 14, 20
13.0, 13, 20
13.0, 13, 20
14.0, 14, 20
14.0, 14, 20
15.0, 16, 20
13.0, 13, 20
13.0, 13, 20
18.0, 20, 20
15.0, 16, 20
13.0, 13, 20
15.0, 15, 20
14.0, 14, 20
13.0, 13, 20
15.0, 15, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
16.0, 16, 20
14.0, 14, 20
13.0, 13, 20
13.0, 13, 20
16.0, 17, 20
13.0, 13, 20
15.0, 16, 20
15.0, 15, 20
13.0, 13, 20
17.0, 18, 20
14.0, 14, 20
18.0, 18, 20
13.0, 13, 20
15.0, 16, 20
16.0, 16, 20
15.0, 15, 20
13.0, 13, 20
19.0, 19, 20
13.0, 13, 20
17.0, 19, 20
13.0, 13, 20
15.0, 15, 20
13.0, 13, 20
18.0, 18, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
17.0, 17, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
14.0, 14, 20
18.0, 18, 20
14.0, 14, 20
14.0, 14, 20
13.0, 13, 20
14.0, 14, 20
13.0, 13, 20
15.0, 16, 20
13.0, 13, 20
14.0, 14, 20
14.0, 14, 20
13.0, 13, 20
18.0, 17, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
15.0, 15, 20
13.0, 13, 20
17.0, 19, 20
13.0, 13, 20
15.0, 15, 20
13.0, 13, 20
18.0, 18, 20
13.0, 13, 20
15.0, 14, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
15.0, 16, 20
15.0, 15, 20
14.0, 14, 20
16.0, 16, 20
13.0, 13, 20
15.0, 15, 20
15.0, 15, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
15.0, 15, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
14.0, 14, 20
13.0, 13, 20
17.0, 16, 20
17.0, 18, 20
13.0, 13, 20
14.0, 14, 20
13.0, 13, 20
13.0, 13, 20
17.0, 17, 20
13.0, 13, 20
13.0, 13, 20
16.0, 16, 20
13.0, 13, 20
17.0, 18, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
15.0, 15, 20
14.0, 14, 20
13.0, 13, 20
15.0, 16, 20
14.0, 14, 20
13.0, 13, 20
14.0, 14, 20
16.0, 16, 20
17.0, 17, 20
14.0, 14, 20
13.0, 13, 20
13.0, 13, 20
17.0, 17, 20
13.0, 13, 20
15.0, 15, 20
14.0, 14, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
16.0, 15, 20
13.0, 13, 20
16.0, 15, 20
13.0, 13, 20
15.0, 14, 20
14.0, 14, 20
14.0, 14, 20
14.0, 14, 20
17.0, 18, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
14.0, 14, 20
17.0, 18, 20
16.0, 16, 20
13.0, 13, 20
15.0, 15, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
14.0, 14, 20
13.0, 13, 20
13.0, 13, 20
15.0, 16, 20
13.0, 13, 20
13.0, 13, 20
16.0, 16, 20
13.0, 13, 20
18.0, 18, 20
17.0, 19, 20
15.0, 15, 20
13.0, 13, 20
16.0, 18, 20
18.0, 18, 20
13.0, 13, 20
14.0, 14, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
16.0, 17, 20
16.0, 15, 20
14.0, 14, 20
17.0, 20, 20
15.0, 15, 20
15.0, 15, 20
17.0, 18, 20
17.0, 20, 20
14.0, 14, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
15.0, 16, 20
13.0, 13, 20
14.0, 14, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
16.0, 15, 20
15.0, 15, 20
17.0, 20, 20
14.0, 14, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
14.0, 14, 20
17.0, 20, 20
18.0, 19, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
17.0, 18, 20
13.0, 13, 20
14.0, 14, 20
14.0, 14, 20
18.0, 19, 20
13.0, 13, 20
13.0, 13, 20
14.0, 14, 20
15.0, 15, 20
19.0, 20, 20
13.0, 13, 20
13.0, 13, 20
14.0, 14, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
14.0, 14, 20
15.0, 15, 20
14.0, 14, 20
13.0, 13, 20
13.0, 13, 20
13.0, 13, 20
16.0, 17, 20
13.0, 13, 20
13.0, 13, 20
14.0, 14, 20
14.0, 14, 20
13.0, 13, 20
15.0, 15, 20
15.0, 15, 20
13.0, 13, 20
>ENSMUST00000180549.2
7.0, 13, 20
7.0, 13, 20
9.0, 16, 20
7.0, 14, 20
12.0, 20, 20
8.0, 13, 20
7.0, 14, 20
6.0, 14, 20
7.0, 14, 20
7.0, 14, 20
8.0, 14, 20
13.0, 20, 20
8.0, 14, 20
8.0, 12, 20
8.0, 12, 20
9.0, 14, 20
9.0, 12, 20
8.0, 12, 20
9.0, 19, 20
8.0, 14, 20
8.0, 14, 20
9.0, 14, 20
8.0, 13, 20
8.0, 14, 20
8.0, 12, 20
9.0, 12, 20
7.0, 14, 20
8.0, 13, 20
8.0, 14, 20
8.0, 14, 20
7.0, 12, 20
7.0, 18, 20
7.0, 12, 20
8.0, 12, 20
8.0, 15, 20
9.0, 14, 20
8.0, 14, 20
9.0, 14, 20
9.0, 17, 20
7.0, 14, 20
8.0, 17, 20
9.0, 16, 20
7.0, 14, 20
8.0, 15, 20
9.0, 16, 20
8.0, 14, 20
9.0, 17, 20
8.0, 12, 20
7.0, 14, 20
8.0, 12, 20
10.0, 15, 20
7.0, 13, 20
8.0, 14, 20
7.0, 14, 20
8.0, 12, 20
8.0, 14, 20
8.0, 18, 20
8.0, 12, 20
8.0, 16, 20
8.0, 12, 20
7.0, 13, 20
7.0, 15, 20
9.0, 19, 20
9.0, 18, 20
8.0, 14, 20
8.0, 12, 20
10.0, 18, 20
7.0, 14, 20
8.0, 18, 20
8.0, 15, 20
8.0, 15, 20
9.0, 15, 20
8.0, 12, 20
8.0, 14, 20
9.0, 15, 20
6.0, 14, 20
10.0, 17, 20
8.0, 13, 20
9.0, 17, 20
9.0, 12, 20
8.0, 12, 20
8.0, 12, 20
7.0, 12, 20
9.0, 16, 20
7.0, 18, 20
9.0, 17, 20
7.0, 14, 20
7.0, 14, 20
7.0, 14, 20
7.0, 14, 20
9.0, 15, 20
8.0, 13, 20
8.0, 17, 20
8.0, 14, 20
8.0, 13, 20
9.0, 17, 20
8.0, 14, 20
8.0, 14, 20
7.0, 14, 20
8.0, 13, 20
10.0, 20, 20
8.0, 13, 20
8.0, 14, 20
8.0, 13, 20
9.0, 18, 20
7.0, 14, 20
9.0, 12, 20
8.0, 14, 20
8.0, 12, 20
8.0, 12, 20
8.0, 12, 20
8.0, 13, 20
9.0, 19, 20
9.0, 20, 20
9.0, 14, 20
8.0, 12, 20
8.0, 12, 20
10.0, 15, 20
9.0, 15, 20
8.0, 14, 20
8.0, 14, 20
8.0, 12, 20
8.0, 12, 20
9.0, 15, 20
9.0, 14, 20
9.0, 16, 20
8.0, 12, 20
9.0, 14, 20
8.0, 12, 20
10.0, 19, 20
8.0, 13, 20
8.0, 14, 20
8.0, 14, 20
9.0, 12, 20
8.0, 14, 20
7.0, 12, 20
9.0, 19, 20
8.0, 14, 20
7.0, 13, 20
8.0, 14, 20
7.0, 14, 20
8.0, 14, 20
7.0, 12, 20
9.0, 17, 20
8.0, 13, 20
8.0, 14, 20
8.0, 14, 20
8.0, 12, 20
7.0, 13, 20
8.0, 12, 20
9.0, 19, 20
8.0, 13, 20
9.0, 15, 20
9.0, 14, 20
9.0, 15, 20
9.0, 14, 20
9.0, 17, 20
9.0, 18, 20
8.0, 12, 20
10.0, 14, 20
8.0, 17, 20
8.0, 14, 20
8.0, 14, 20
8.0, 14, 20
9.0, 14, 20
8.0, 14, 20
8.0, 15, 20
9.0, 15, 20
9.0, 14, 20
8.0, 14, 20
9.0, 15, 20
9.0, 14, 20
9.0, 12, 20
7.0, 14, 20
10.0, 14, 20
9.0, 14, 20
8.0, 13, 20
8.0, 15, 20
9.0, 18, 20
7.0, 13, 20
8.0, 13, 20
9.0, 17, 20
7.0, 13, 20
9.0, 20, 20
9.0, 14, 20
9.0, 20, 20
>ENSMUST00000198330.1
10.0, 14, 20
9.0, 13, 20
11.0, 15, 20
11.0, 19, 20
9.0, 19, 20
10.0, 15, 20
9.0, 14, 20
9.0, 15, 20
11.0, 19, 20
12.0, 20, 20
10.0, 15, 20
9.0, 15, 20
10.0, 15, 20
11.0, 14, 20
10.0, 15, 20
9.0, 14, 20
11.0, 14, 20
13.0, 19, 20
10.0, 15, 20
9.0, 14, 20
12.0, 18, 20
11.0, 19, 20
9.0, 15, 20
10.0, 15, 20
10.0, 14, 20
9.0, 14, 20
9.0, 15, 20
13.0, 19, 20
10.0, 14, 20
9.0, 15, 20
9.0, 14, 20
11.0, 18, 20
10.0, 14, 20
9.0, 15, 20
9.0, 14, 20
10.0, 18, 20
9.0, 15, 20
10.0, 19, 20
9.0, 13, 20
9.0, 14, 20
10.0, 14, 20
10.0, 14, 20
10.0, 14, 20
10.0, 14, 20
11.0, 14, 20
8.0, 14, 20
10.0, 14, 20
9.0, 15, 20
11.0, 14, 20
10.0, 19, 20
9.0, 19, 20
10.0, 15, 20
9.0, 15, 20
9.0, 14, 20
9.0, 15, 20
12.0, 19, 20
10.0, 19, 20
9.0, 14, 20
11.0, 19, 20
10.0, 15, 20
9.0, 15, 20
9.0, 15, 20
10.0, 14, 20
11.0, 20, 20
10.0, 18, 20
10.0, 15, 20
12.0, 16, 20
10.0, 14, 20
10.0, 19, 20
10.0, 15, 20
9.0, 14, 20
10.0, 19, 20
9.0, 15, 20
10.0, 14, 20
11.0, 20, 20
10.0, 15, 20
9.0, 15, 20
9.0, 15, 20
11.0, 14, 20
10.0, 17, 20
11.0, 19, 20
10.0, 14, 20
10.0, 14, 20
9.0, 19, 20
11.0, 17, 20
10.0, 14, 20
9.0, 14, 20
10.0, 14, 20
10.0, 18, 20
9.0, 14, 20
11.0, 14, 20
9.0, 14, 20
10.0, 15, 20
8.0, 14, 20
9.0, 15, 20
9.0, 15, 20
10.0, 15, 20
12.0, 15, 20
9.0, 15, 20
10.0, 15, 20
10.0, 15, 20
11.0, 14, 20
9.0, 14, 20
9.0, 19, 20
10.0, 19, 20
9.0, 15, 20
9.0, 15, 20
11.0, 20, 20
10.0, 19, 20
10.0, 19, 20
10.0, 14, 20
10.0, 17, 20
10.0, 16, 20
9.0, 15, 20
8.0, 14, 20
11.0, 19, 20
9.0, 14, 20
9.0, 15, 20
9.0, 14, 20
9.0, 15, 20
9.0, 14, 20
9.0, 14, 20
10.0, 14, 20
10.0, 15, 20
9.0, 15, 20
10.0, 14, 20
10.0, 17, 20
10.0, 15, 20
9.0, 14, 20
9.0, 14, 20
10.0, 15, 20
9.0, 14, 20
9.0, 13, 20
8.0, 14, 20
8.0, 14, 20
9.0, 14, 20
9.0, 15, 20
12.0, 16, 20
11.0, 14, 20
11.0, 15, 20
9.0, 14, 20
10.0, 13, 20
11.0, 14, 20
9.0, 15, 20
11.0, 16, 20
10.0, 14, 20
10.0, 16, 20
11.0, 19, 20
9.0, 14, 20
9.0, 14, 20
9.0, 15, 20
8.0, 14, 20
9.0, 16, 20
9.0, 15, 20
12.0, 18, 20
11.0, 17, 20
11.0, 19, 20
9.0, 14, 20
10.0, 18, 20
12.0, 19, 20
9.0, 14, 20
10.0, 14, 20
11.0, 20, 20
11.0, 20, 20
10.0, 19, 20
11.0, 18, 20
8.0, 15, 20
10.0, 14, 20
11.0, 20, 20
9.0, 14, 20
10.0, 17, 20
10.0, 18, 20
10.0, 14, 20
10.0, 14, 20
9.0, 19, 20
9.0, 19, 20
10.0, 16, 20
12.0, 18, 20
10.0, 14, 20
11.0, 14, 20
10.0, 18, 20
9.0, 15, 20
8.0, 14, 20
9.0, 14, 20
10.0, 20, 20
11.0, 19, 20
9.0, 15, 20
11.0, 17, 20
9.0, 14, 20
9.0, 19, 20
12.0, 19, 20
10.0, 20, 20
9.0, 14, 20
9.0, 14, 20
10.0, 15, 20
9.0, 15, 20
9.0, 19, 20
10.0, 19, 20
9.0, 14, 20
10.0, 19, 20
10.0, 15, 20
9.0, 15, 20
10.0, 15, 20
10.0, 17, 20
10.0, 14, 20
10.0, 14, 20
9.0, 15, 20
10.0, 15, 20
10.0, 14, 20
8.0, 14, 20
11.0, 15, 20
12.0, 15, 20
9.0, 19, 20
10.0, 14, 20
9.0, 14, 20
10.0, 19, 20
9.0, 15, 20
9.0, 14, 20
10.0, 16, 20
>ENSMUST00000185087.7
12.0, 14, 20
14.0, 19, 20
12.0, 16, 20
12.0, 15, 20
11.0, 16, 20
13.0, 17, 20
12.0, 15, 20
13.0, 14, 20
12.0, 16, 20
12.0, 16, 20
14.0, 19, 20
13.0, 14, 20
12.0, 16, 20
12.0, 15, 20
12.0, 15, 20
12.0, 15, 20
12.0, 14, 20
12.0, 14, 20
14.0, 19, 20
13.0, 18, 20
14.0, 19, 20
12.0, 14, 20
14.0, 19, 20
13.0, 14, 20
12.0, 15, 20
12.0, 15, 20
11.0, 14, 20
12.0, 14, 20
12.0, 15, 20
11.0, 14, 20
12.0, 15, 20
12.0, 16, 20
12.0, 16, 20
12.0, 14, 20
12.0, 15, 20
13.0, 14, 20
12.0, 15, 20
10.0, 14, 20
7.0, 14, 20
13.0, 19, 20
13.0, 15, 20
12.0, 16, 20
12.0, 15, 20
12.0, 15, 20
12.0, 15, 20
14.0, 19, 20
12.0, 15, 20
14.0, 20, 20
13.0, 17, 20
13.0, 14, 20
13.0, 17, 20
13.0, 17, 20
12.0, 16, 20
12.0, 16, 20
12.0, 14, 20
12.0, 16, 20
12.0, 14, 20
12.0, 14, 20
12.0, 14, 20
12.0, 16, 20
13.0, 16, 20
12.0, 14, 20
13.0, 19, 20
14.0, 19, 20
11.0, 15, 20
11.0, 15, 20
12.0, 15, 20
12.0, 18, 20
13.0, 15, 20
12.0, 16, 20
16.0, 20, 20
10.0, 15, 20
13.0, 15, 20
10.0, 15, 20
12.0, 16, 20
14.0, 19, 20
12.0, 16, 20
10.0, 13, 20
12.0, 20, 20
13.0, 14, 20
12.0, 15, 20
12.0, 15, 20
12.0, 15, 20
15.0, 19, 20
12.0, 15, 20
12.0, 14, 20
12.0, 15, 20
12.0, 16, 20
12.0, 16, 20
11.0, 17, 20
14.0, 19, 20
12.0, 16, 20
12.0, 16, 20
13.0, 15, 20
11.0, 15, 20
13.0, 17, 20
13.0, 14, 20
15.0, 20, 20
12.0, 16, 20
12.0, 16, 20
12.0, 16, 20
14.0, 19, 20
13.0, 15, 20
12.0, 16, 20
13.0, 19, 20
12.0, 15, 20
12.0, 15, 20
11.0, 15, 20
12.0, 15, 20
12.0, 15, 20
12.0, 15, 20
13.0, 15, 20
12.0, 16, 20
14.0, 20, 20
11.0, 16, 20
14.0, 19, 20
13.0, 15, 20
13.0, 19, 20
12.0, 14, 20
14.0, 20, 20
12.0, 15, 20
12.0, 15, 20
12.0, 15, 20
11.0, 14, 20
12.0, 15, 20
12.0, 15, 20
13.0, 15, 20
12.0, 15, 20
12.0, 14, 20
11.0, 13, 20
12.0, 15, 20
11.0, 14, 20
12.0, 15, 20
13.0, 14, 20
13.0, 14, 20
12.0, 16, 20
13.0, 17, 20
13.0, 15, 20
12.0, 16, 20
12.0, 16, 20
13.0, 19, 20
12.0, 18, 20
14.0, 19, 20
12.0, 15, 20
12.0, 15, 20
12.0, 14, 20
12.0, 15, 20
13.0, 14, 20
12.0, 15, 20
13.0, 19, 20
13.0, 19, 20
13.0, 14, 20
11.0, 14, 20
11.0, 15, 20
12.0, 15, 20
12.0, 14, 20
12.0, 15, 20
12.0, 16, 20
13.0, 16, 20
12.0, 15, 20
12.0, 15, 20
12.0, 15, 20
14.0, 19, 20
12.0, 14, 20
14.0, 20, 20
8.0, 14, 20
13.0, 17, 20
12.0, 15, 20
14.0, 20, 20
13.0, 15, 20
12.0, 16, 20
13.0, 15, 20
14.0, 19, 20
11.0, 16, 20
12.0, 14, 20
13.0, 16, 20
13.0, 14, 20
14.0, 20, 20
15.0, 20, 20
15.0, 20, 20
12.0, 16, 20
14.0, 19, 20
12.0, 14, 20
13.0, 18, 20
12.0, 14, 20
12.0, 16, 20
12.0, 16, 20
12.0, 14, 20
13.0, 16, 20
13.0, 15, 20
14.0, 20, 20
12.0, 15, 20
14.0, 19, 20
12.0, 15, 20
15.0, 20, 20
14.0, 19, 20
12.0, 15, 20
12.0, 14, 20
11.0, 15, 20
13.0, 15, 20
11.0, 14, 20
12.0, 15, 20
7.0, 14, 20
12.0, 16, 20
13.0, 15, 20
13.0, 16, 20
13.0, 19, 20
14.0, 18, 20
12.0, 14, 20
13.0, 15, 20
12.0, 14, 20
12.0, 14, 20
12.0, 15, 20
12.0, 15, 20
14.0, 19, 20
12.0, 14, 20
12.0, 15, 20
14.0, 19, 20
13.0, 14, 20
12.0, 14, 20
12.0, 16, 20
12.0, 15, 20
12.0, 15, 20
12.0, 14, 20
13.0, 15, 20
12.0, 16, 20
13.0, 14, 20
12.0, 15, 20
12.0, 15, 20
12.0, 16, 20
10.0, 15, 20
12.0, 16, 20
14.0, 19, 20
11.0, 14, 20
13.0, 15, 20
13.0, 19, 20
10.0, 14, 20
12.0, 14, 20
12.0, 15, 20
13.0, 15, 20
12.0, 15, 20
12.0, 14, 20
12.0, 15, 20
10.0, 15, 20
12.0, 14, 20
12.0, 14, 20
14.0, 20, 20
11.0, 15, 20
12.0, 15, 20
11.0, 14, 20
13.0, 15, 20
14.0, 20, 20
12.0, 15, 20
12.0, 14, 20
12.0, 15, 20
12.0, 16, 20
13.0, 15, 20
12.0, 15, 20
12.0, 15, 20
13.0, 15, 20
12.0, 15, 20
12.0, 14, 20
13.0, 14, 20
13.0, 14, 20
12.0, 14, 20
14.0, 20, 20
12.0, 15, 20
9.0, 15, 20
12.0, 15, 20
12.0, 14, 20
12.0, 15, 20
12.0, 15, 20
13.0, 15, 20
14.0, 20, 20
11.0, 15, 20
12.0, 15, 20
12.0, 15, 20
12.0, 16, 20
12.0, 15, 20
13.0, 14, 20
13.0, 18, 20
12.0, 16, 20
9.0, 16, 20
11.0, 14, 20
13.0, 17, 20
12.0, 15, 20
12.0, 15, 20
12.0, 16, 20
13.0, 18, 20
13.0, 15, 20
14.0, 20, 20
12.0, 16, 20
12.0, 16, 20
12.0, 16, 20
12.0, 14, 20
8.0, 15, 20
13.0, 18, 20
12.0, 14, 20
12.0, 14, 20
13.0, 15, 20
12.0, 15, 20
14.0, 20, 20
12.0, 16, 20
13.0, 14, 20
11.0, 15, 20
12.0, 15, 20
12.0, 16, 20
14.0, 19, 20
12.0, 15, 20
13.0, 15, 20
12.0, 16, 20
>ENSMUST00000216912.1
16.0, 15, 20
16.0, 17, 20
16.0, 16, 20
15.0, 14, 20
15.0, 15, 20
14.0, 14, 20
14.0, 14, 20
16.0, 17, 20
14.0, 13, 20
15.0, 16, 20
14.0, 14, 20
17.0, 16, 20
15.0, 14, 20
15.0, 15, 20
15.0, 14, 20
17.0, 16, 20
15.0, 14, 20
14.0, 13, 20
16.0, 17, 20
17.0, 17, 20
14.0, 14, 20
15.0, 14, 20
13.0, 13, 20
15.0, 15, 20
18.0, 18, 20
16.0, 17, 20
15.0, 14, 20
16.0, 17, 20
14.0, 14, 20
15.0, 14, 20
15.0, 14, 20
14.0, 14, 20
16.0, 16, 20
16.0, 17, 20
14.0, 14, 20
15.0, 15, 20
13.0, 13, 20
16.0, 15, 20
16.0, 17, 20
13.0, 13, 20
15.0, 15, 20
16.0, 17, 20
14.0, 14, 20
14.0, 14, 20
17.0, 16, 20
16.0, 16, 20
17.0, 17, 20
17.0, 17, 20
14.0, 13, 20
17.0, 16, 20
15.0, 15, 20
16.0, 16, 20
16.0, 18, 20
14.0, 14, 20
18.0, 17, 20
13.0, 13, 20
17.0, 19, 20
17.0, 16, 20
14.0, 14, 20
15.0, 14, 20
14.0, 14, 20
17.0, 16, 20
14.0, 14, 20
16.0, 16, 20
14.0, 14, 20
18.0, 17, 20
16.0, 16, 20
15.0, 15, 20
16.0, 16, 20
15.0, 15, 20
16.0, 17, 20
16.0, 16, 20
18.0, 18, 20
14.0, 14, 20
15.0, 15, 20
16.0, 17, 20
14.0, 13, 20
18.0, 18, 20
16.0, 17, 20
15.0, 15, 20
15.0, 14, 20
16.0, 16, 20
17.0, 17, 20
14.0, 13, 20
15.0, 15, 20
14.0, 14, 20
14.0, 14, 20
17.0, 19, 20
14.0, 14, 20
15.0, 15, 20
17.0, 16, 20
15.0, 14, 20
15.0, 15, 20
15.0, 16, 20
15.0, 15, 20
18.0, 17, 20
15.0, 14, 20
17.0, 18, 20
13.0, 13, 20
15.0, 14, 20
16.0, 17, 20
15.0, 14, 20
13.0, 13, 20
16.0, 15, 20
14.0, 14, 20
14.0, 14, 20
14.0, 14, 20
13.0, 13, 20
15.0, 15, 20
